,id,human_readable_id,source,target,description,weight,combined_degree,text_unit_ids
205,b88b11d8-6a0e-4cb7-8fe5-26aa552dc682,205,"""侵蚀-生产力评价模型""","""土壤可蚀性因子""","""侵蚀-生产力评价模型用于计算土壤可蚀性因子。""",1.0,6,['f720cae199b981e175d188ed6be70795e850ee51486e0fb5484f0b5e9a9b3745ab6f8c7bd4fc5a09241a8784d100f3a90fd92e35b20cc3b53e287fc4c3bcc13b']
206,e24ac4e2-6eed-4c6b-9b29-f1b85d9fbca3,206,"""森林""","""灌丛""","""森林和灌丛都是生态系统类型，具有不同的植被覆盖度和植被覆盖因子。""",6.0,10,['26f93916691a987c0bfbb40839fa351e5f1a6bb66526f761eb86255fb6f1ef1cb3a98c9257fe9633d339872a211017f0473c5577b963c3805671214c88e71be5']
207,9943e439-425b-4ace-902c-85cc53d1ead7,207,"""森林""","""草地""","""森林和草地都是生态系统类型，具有不同的植被覆盖度和植被覆盖因子。""",6.0,11,['26f93916691a987c0bfbb40839fa351e5f1a6bb66526f761eb86255fb6f1ef1cb3a98c9257fe9633d339872a211017f0473c5577b963c3805671214c88e71be5']
208,994cc5a9-8090-4cd4-a64a-92525160e8c9,208,"""森林""","""乔木园地""","""森林和乔木园地都是生态系统类型，具有不同的植被覆盖度和植被覆盖因子。""",6.0,8,['26f93916691a987c0bfbb40839fa351e5f1a6bb66526f761eb86255fb6f1ef1cb3a98c9257fe9633d339872a211017f0473c5577b963c3805671214c88e71be5']
209,897de57c-14e0-4700-a177-54d87044c4ab,209,"""灌丛""","""草地""","""灌丛和草地都是生态系统类型，具有不同的植被覆盖度和植被覆盖因子。""",6.0,13,['26f93916691a987c0bfbb40839fa351e5f1a6bb66526f761eb86255fb6f1ef1cb3a98c9257fe9633d339872a211017f0473c5577b963c3805671214c88e71be5']
210,a7a72184-658f-4177-ad94-aa84e0112c12,210,"""灌丛""","""乔木园地""","""灌丛和乔木园地都是生态系统类型，具有不同的植被覆盖度和植被覆盖因子。""",6.0,10,['26f93916691a987c0bfbb40839fa351e5f1a6bb66526f761eb86255fb6f1ef1cb3a98c9257fe9633d339872a211017f0473c5577b963c3805671214c88e71be5']
211,95c67f56-f2c8-45d0-b073-fbe408976116,211,"""草地""","""乔木园地""","""草地和乔木园地都是生态系统类型，具有不同的植被覆盖度和植被覆盖因子。""",1.0,11,['26f93916691a987c0bfbb40839fa351e5f1a6bb66526f761eb86255fb6f1ef1cb3a98c9257fe9633d339872a211017f0473c5577b963c3805671214c88e71be5']
212,be96cea6-b2d5-4e1b-b78a-1c5f5ad1e979,212,"""草地""","""防风固沙量""","""草地的防风固沙能力通过防风固沙量进行评价。""",8.0,12,['80daad797f1e7b60a563fa30e35f4a401be0f9882bcf23e6f1f07d390f4d0ea2a7a23cede88b1ac5d3e381dcb577996c408e9cd11a7ec5e123c6fa798d0926cd']
213,49ac6ac8-f117-4e3e-a462-dd5fb2621c03,213,"""乔木园地""","""防风固沙量""","""乔木园地的防风固沙能力通过防风固沙量进行评价。""",8.0,9,['80daad797f1e7b60a563fa30e35f4a401be0f9882bcf23e6f1f07d390f4d0ea2a7a23cede88b1ac5d3e381dcb577996c408e9cd11a7ec5e123c6fa798d0926cd']
214,895a655a-98ba-4796-afe5-97a474849a77,214,"""灌木园地""","""防风固沙量""","""灌木园地的防风固沙能力通过防风固沙量进行评价。""",1.0,6,['80daad797f1e7b60a563fa30e35f4a401be0f9882bcf23e6f1f07d390f4d0ea2a7a23cede88b1ac5d3e381dcb577996c408e9cd11a7ec5e123c6fa798d0926cd']
215,2783fe5d-8c3a-4542-b58f-664a2fba7c11,215,"""防风固沙量""","""修正风蚀方程RWEQ""","""修正风蚀方程RWEQ直接用于计算和评价防风固沙量。""",1.0,6,['80daad797f1e7b60a563fa30e35f4a401be0f9882bcf23e6f1f07d390f4d0ea2a7a23cede88b1ac5d3e381dcb577996c408e9cd11a7ec5e123c6fa798d0926cd']
216,649863ee-b56f-4b91-a694-d1336004b321,216,"""SR""","""SL_潜""","""SR通过SL_潜与SL的差值计算得出，反映固沙效果。""",8.0,6,['4ff4d4c11214f804590f1d5e985c73f40b7114fb0763864e9338296cdd9dd25521fe41f01c08510abb3beedeec2e8bc173b91b2a997b4dc779e6b98d473ae384']
217,56792b81-e2a6-44ce-90ec-758ced95f7d2,217,"""SL_潜""","""SL""","""SL_潜与SL的差值用于计算SR，反映实际与潜在侵蚀量的差异。""",9.0,7,['4ff4d4c11214f804590f1d5e985c73f40b7114fb0763864e9338296cdd9dd25521fe41f01c08510abb3beedeec2e8bc173b91b2a997b4dc779e6b98d473ae384']
218,f4aee6a5-6160-402c-9459-8fdb8b09a3c5,218,"""SL_潜""","""WF""","""WF是计算SL_潜的关键因子之一，直接影响潜在风力侵蚀量。""",8.0,14,['4ff4d4c11214f804590f1d5e985c73f40b7114fb0763864e9338296cdd9dd25521fe41f01c08510abb3beedeec2e8bc173b91b2a997b4dc779e6b98d473ae384']
219,b2b9aba2-1aff-4413-aa22-ec800e862e40,219,"""SL_潜""","""EF""","""EF是计算SL_潜的关键因子之一，反映土壤的可蚀性。""",8.0,14,['4ff4d4c11214f804590f1d5e985c73f40b7114fb0763864e9338296cdd9dd25521fe41f01c08510abb3beedeec2e8bc173b91b2a997b4dc779e6b98d473ae384']
220,51ac4149-dead-4f96-8749-e9f78ca82990,220,"""SL_潜""","""SCF""","""SCF是计算SL_潜的关键因子之一，反映土壤结皮的影响。""",8.0,9,['4ff4d4c11214f804590f1d5e985c73f40b7114fb0763864e9338296cdd9dd25521fe41f01c08510abb3beedeec2e8bc173b91b2a997b4dc779e6b98d473ae384']
221,3ec772d3-e416-4b36-b88b-713a7f19e98a,221,"""SL""","""C""","""C是计算SL的关键因子之一，反映植被覆盖对实际侵蚀量的影响。""",1.0,9,['4ff4d4c11214f804590f1d5e985c73f40b7114fb0763864e9338296cdd9dd25521fe41f01c08510abb3beedeec2e8bc173b91b2a997b4dc779e6b98d473ae384']
222,7da46351-e6b8-4e14-b83f-47c8f9407a49,222,"""WF""","""EF""","""WF和EF都是用于评估土壤侵蚀的重要因子，共同影响土壤侵蚀的计算结果。""",8.0,18,['816ec007a379d291aec5807660625dca0c419008416bc660f11e73c46759f1c3df633aa1a4ee690b3b26c571a0f37b84b6111702449f90c99899ae56159e330c']
223,42465c04-267a-4e13-8053-5f15fd135415,223,"""WF""","""SCF""","""WF和SCF都是土壤侵蚀模型中的关键参数，共同决定土壤侵蚀的程度。""",7.0,13,['816ec007a379d291aec5807660625dca0c419008416bc660f11e73c46759f1c3df633aa1a4ee690b3b26c571a0f37b84b6111702449f90c99899ae56159e330c']
224,061d86c9-097e-4454-8bde-7f05d71a024c,224,"""WF""","""C""","""WF和C在土壤侵蚀模型中相互作用，植被覆盖因子C可以降低气候因子WF的影响。""",6.0,16,['816ec007a379d291aec5807660625dca0c419008416bc660f11e73c46759f1c3df633aa1a4ee690b3b26c571a0f37b84b6111702449f90c99899ae56159e330c']
225,2ea36a27-0f41-4acf-b40d-9c0aacffa624,225,"""WF""","""WF""","""Wf是计算气候因子WF的关键参数之一。""",9.0,18,['816ec007a379d291aec5807660625dca0c419008416bc660f11e73c46759f1c3df633aa1a4ee690b3b26c571a0f37b84b6111702449f90c99899ae56159e330c']
226,f360762d-d49c-4fca-9bb6-5b0bfccf372d,226,"""WF""","""SW""","""SW是计算气候因子WF的关键参数之一。""",9.0,10,['816ec007a379d291aec5807660625dca0c419008416bc660f11e73c46759f1c3df633aa1a4ee690b3b26c571a0f37b84b6111702449f90c99899ae56159e330c']
227,cb02f767-0bf0-4c33-a75e-54cb1dd54aa4,227,"""WF""","""SD""","""SD是计算气候因子WF的关键参数之一。""",9.0,10,['816ec007a379d291aec5807660625dca0c419008416bc660f11e73c46759f1c3df633aa1a4ee690b3b26c571a0f37b84b6111702449f90c99899ae56159e330c']
228,8c8058b8-a8c4-4ec3-a498-327c6e8e9c2b,228,"""WF""","""G""","""g是计算气候因子WF的关键参数之一。""",9.0,10,['816ec007a379d291aec5807660625dca0c419008416bc660f11e73c46759f1c3df633aa1a4ee690b3b26c571a0f37b84b6111702449f90c99899ae56159e330c']
229,55f2630c-bcd3-445b-a540-fb8b4a9542bf,229,"""EF""","""SCF""","""EF和SCF都是土壤侵蚀模型中的重要因子，共同影响土壤侵蚀的评估。""",7.0,13,['816ec007a379d291aec5807660625dca0c419008416bc660f11e73c46759f1c3df633aa1a4ee690b3b26c571a0f37b84b6111702449f90c99899ae56159e330c']
230,8a31657d-8ea1-44f2-9e36-81e3f43483b7,230,"""EF""","""C""","""EF和C在土壤侵蚀模型中相互作用，植被覆盖因子C可以降低土壤可蚀因子EF的影响。""",6.0,16,['816ec007a379d291aec5807660625dca0c419008416bc660f11e73c46759f1c3df633aa1a4ee690b3b26c571a0f37b84b6111702449f90c99899ae56159e330c']
231,e4d88531-6685-454f-a0b3-6650411922d4,231,"""EF""","""SA""","""sa是计算土壤可蚀因子EF的关键参数之一。""",9.0,10,['816ec007a379d291aec5807660625dca0c419008416bc660f11e73c46759f1c3df633aa1a4ee690b3b26c571a0f37b84b6111702449f90c99899ae56159e330c']
232,37d49cfc-c7f5-42c6-88ca-b686ee6873cb,232,"""EF""","""SI""","""si是计算土壤可蚀因子EF的关键参数之一。""",9.0,10,['816ec007a379d291aec5807660625dca0c419008416bc660f11e73c46759f1c3df633aa1a4ee690b3b26c571a0f37b84b6111702449f90c99899ae56159e330c']
233,c7ab4e3a-77a1-4e8c-8a61-f8ad27c9570b,233,"""EF""","""CL""","""cl是计算土壤可蚀因子EF的关键参数之一。""",9.0,10,['816ec007a379d291aec5807660625dca0c419008416bc660f11e73c46759f1c3df633aa1a4ee690b3b26c571a0f37b84b6111702449f90c99899ae56159e330c']
234,6e8caada-bd58-4aac-a2d3-f3306c9976d2,234,"""EF""","""OM""","""OM是计算土壤可蚀因子EF的关键参数之一。""",9.0,10,['816ec007a379d291aec5807660625dca0c419008416bc660f11e73c46759f1c3df633aa1a4ee690b3b26c571a0f37b84b6111702449f90c99899ae56159e330c']
235,2aac83f0-91d1-4647-85e0-bdb8b8d94bfa,235,"""EF""","""CACO3""","""CaCo3是计算土壤可蚀因子EF的关键参数之一。""",1.0,10,['816ec007a379d291aec5807660625dca0c419008416bc660f11e73c46759f1c3df633aa1a4ee690b3b26c571a0f37b84b6111702449f90c99899ae56159e330c']
236,6f875099-4b09-47a0-ab4c-2517c51ac6f6,236,"""SCF""","""C""","""SCF和C在土壤侵蚀模型中共同作用，植被覆盖因子C可以影响土壤结皮因子SCF的效果。""",1.0,11,['816ec007a379d291aec5807660625dca0c419008416bc660f11e73c46759f1c3df633aa1a4ee690b3b26c571a0f37b84b6111702449f90c99899ae56159e330c']
237,b427ee7b-c670-4699-9c94-7df2d54b217e,237,"""林地""","""草地""","""林地和草地都是植被类型，在计算地表粗糙度因子时具有不同的系数值。""",5.0,9,['61b9adfd680e5d14d3e969d415d7d8d7f295b1d7d6cdff0a09b733b85a7c244e55353a2a4bb91b6982513475118518d6576ea2b8beae25c313df46c46b91012c']
238,ca9e1e95-ddcf-457c-8613-ec3155ddcb69,238,"""林地""","""SMITH-CARSON方程""","""林地作为植被类型，其粗糙度计算可能涉及Smith-Carson方程""",6.0,10,['61b9adfd680e5d14d3e969d415d7d8d7f295b1d7d6cdff0a09b733b85a7c244e55353a2a4bb91b6982513475118518d6576ea2b8beae25c313df46c46b91012c']
239,8e554ec0-2186-4c01-9104-e6f73c1227a8,239,"""草地""","""SMITH-CARSON方程""","""草地作为植被类型，其粗糙度计算可能涉及Smith-Carson方程""",6.0,15,['61b9adfd680e5d14d3e969d415d7d8d7f295b1d7d6cdff0a09b733b85a7c244e55353a2a4bb91b6982513475118518d6576ea2b8beae25c313df46c46b91012c']
240,0ff7655b-ea79-4d8a-bedb-1fbfb6612c69,240,"""灌丛""","""裸地""","""灌丛和裸地都是植被类型，在计算地表粗糙度因子时具有不同的系数值。""",5.0,8,['61b9adfd680e5d14d3e969d415d7d8d7f295b1d7d6cdff0a09b733b85a7c244e55353a2a4bb91b6982513475118518d6576ea2b8beae25c313df46c46b91012c']
241,8f2f3784-44e4-465a-b0f6-b09d239895a2,241,"""灌丛""","""SMITH-CARSON方程""","""灌丛作为植被类型，其粗糙度计算可能涉及Smith-Carson方程""",6.0,14,['61b9adfd680e5d14d3e969d415d7d8d7f295b1d7d6cdff0a09b733b85a7c244e55353a2a4bb91b6982513475118518d6576ea2b8beae25c313df46c46b91012c']
242,4de53a6d-8cc4-465a-bc14-8807db38799c,242,"""裸地""","""SMITH-CARSON方程""","""裸地作为植被类型，其粗糙度计算可能涉及Smith-Carson方程""",6.0,10,['61b9adfd680e5d14d3e969d415d7d8d7f295b1d7d6cdff0a09b733b85a7c244e55353a2a4bb91b6982513475118518d6576ea2b8beae25c313df46c46b91012c']
243,3a65accc-15f5-475f-8fc9-064d3b420c5b,243,"""沙地""","""农田""","""沙地和农田都是植被类型，在计算地表粗糙度因子时具有不同的系数值。""",1.0,5,['61b9adfd680e5d14d3e969d415d7d8d7f295b1d7d6cdff0a09b733b85a7c244e55353a2a4bb91b6982513475118518d6576ea2b8beae25c313df46c46b91012c']
244,d8b11681-227a-4565-bd62-1b8d4e794be7,244,"""沙地""","""SMITH-CARSON方程""","""沙地作为植被类型，其粗糙度计算可能涉及Smith-Carson方程""",6.0,10,['61b9adfd680e5d14d3e969d415d7d8d7f295b1d7d6cdff0a09b733b85a7c244e55353a2a4bb91b6982513475118518d6576ea2b8beae25c313df46c46b91012c']
245,c52c7834-0e9c-43d5-8acd-ea71b612764b,245,"""农田""","""SMITH-CARSON方程""","""农田作为植被类型，其粗糙度计算可能涉及Smith-Carson方程""",6.0,11,['61b9adfd680e5d14d3e969d415d7d8d7f295b1d7d6cdff0a09b733b85a7c244e55353a2a4bb91b6982513475118518d6576ea2b8beae25c313df46c46b91012c']
246,01f235b9-8e43-47dc-8874-d0d6632de1cd,246,"""生境不可替代性指数""","""SMITH-CARSON方程""","""Smith-Carson方程计算的参数可能用于生境不可替代性指数的评估""",1.0,10,['61b9adfd680e5d14d3e969d415d7d8d7f295b1d7d6cdff0a09b733b85a7c244e55353a2a4bb91b6982513475118518d6576ea2b8beae25c313df46c46b91012c']
247,edcdfa6d-1e92-4ad3-b6f5-ac7777e22684,247,"""SMITH-CARSON方程""","""MARXAN软件""","""两者都是用于计算和分析的工具，可能在科学研究中有协同使用。""",6.0,11,['ecc115fa30246709351836cca47b5cd4caf43b7045d1bc1284d6b45822171612ed82609bd435cf658f4c3dd141ddf5f01fe07625d34d96282931f4999f434c7a']
248,8b9acee9-9543-43c2-b7cc-0869ed6dc5b2,248,"""MARXAN软件""","""中国动物志""","""Marxan软件使用中国动物志中的物种分布数据进行生物多样性保护优先区域计算。""",8.0,6,['ecc115fa30246709351836cca47b5cd4caf43b7045d1bc1284d6b45822171612ed82609bd435cf658f4c3dd141ddf5f01fe07625d34d96282931f4999f434c7a']
249,b07bcbf6-ff5a-405f-8608-8bc855a58e50,249,"""MARXAN软件""","""中国植物志""","""Marxan软件使用中国植物志中的物种分布数据进行生物多样性保护优先区域计算。""",8.0,6,['ecc115fa30246709351836cca47b5cd4caf43b7045d1bc1284d6b45822171612ed82609bd435cf658f4c3dd141ddf5f01fe07625d34d96282931f4999f434c7a']
250,2b332d7e-00eb-4a96-b01e-72e921c9d343,250,"""中国动物志""","""中国植物志""","""两者都是记录中国生物物种的权威文献，可能在生物多样性研究中共同使用。""
""两者共同作为物种分布数据来源用于全国生物多样性保护优先区域评估。""",2.0,6,['ecc115fa30246709351836cca47b5cd4caf43b7045d1bc1284d6b45822171612ed82609bd435cf658f4c3dd141ddf5f01fe07625d34d96282931f4999f434c7a']
251,b5d56214-5dc7-4794-a830-79dbb48508d6,251,"""中国动物志""","""国家一级物种""","""中国动物志用于统计国家一级物种的分布和数量，为保护评估提供数据支持。""",8.0,4,['32354b96160601e1db012171f35d494b16b38998472f3d17c75d3b57917d31ecc86c6dd1b4661f245a60353e565a57abfc32555f49552c4643daae099e7933f2']
252,fc4d9799-51c8-4961-9fe6-65a978f81e4b,252,"""中国植物志""","""国家二级物种""","""中国植物志用于统计国家二级物种的分布和数量，为保护评估提供数据支持。""",8.0,4,['32354b96160601e1db012171f35d494b16b38998472f3d17c75d3b57917d31ecc86c6dd1b4661f245a60353e565a57abfc32555f49552c4643daae099e7933f2']
253,7cce8281-bf8a-40c6-8442-71c8a469a72e,253,"""MARXAN模型""","""不可替代性指数""","""Marxan模型利用不可替代性指数为评估单元赋值，以确定其保护价值。""",1.0,5,['32354b96160601e1db012171f35d494b16b38998472f3d17c75d3b57917d31ecc86c6dd1b4661f245a60353e565a57abfc32555f49552c4643daae099e7933f2']
254,a00824bf-e3c2-4ae2-abf3-7bd97f0eb8e2,254,"""MARXAN模型""","""规划单元""","""规划单元是Marxan模型的基本运算单位，其成本直接影响模型优化结果。""",9.0,8,['32354b96160601e1db012171f35d494b16b38998472f3d17c75d3b57917d31ecc86c6dd1b4661f245a60353e565a57abfc32555f49552c4643daae099e7933f2']
255,2437c848-d243-45e1-933c-ef0bc3f42b7e,255,"""MARXAN模型""","""保护体系""","""保护体系由Marxan模型通过迭代运算生成，其边界长度是模型的重要参数。""",1.0,4,['32354b96160601e1db012171f35d494b16b38998472f3d17c75d3b57917d31ecc86c6dd1b4661f245a60353e565a57abfc32555f49552c4643daae099e7933f2']
256,6374181e-96e8-4380-ab91-d0ffd465561f,256,"""不可替代性指数""","""评估单元""","""评估单元通过不可替代性指数被赋值，数值反映其生物多样性保护价值。""",9.0,3,['32354b96160601e1db012171f35d494b16b38998472f3d17c75d3b57917d31ecc86c6dd1b4661f245a60353e565a57abfc32555f49552c4643daae099e7933f2']
257,6ae6af40-91f6-46c9-976f-22a985873ddc,257,"""BLM""","""保护体系边界总长度修正值""","""BLM 参与计算保护体系边界总长度修正值。""",8.0,5,['82fe3f5a9fd595052084e78a3785c9eeda66f1d100216149c2700c990a7dd66bf01dd5e3bba28f88c640c2d17c0220a3291f4392cfbe0aa7970c5bc4f42d801b']
258,8c236b74-9c05-40ba-8199-4dc560a9f5ed,258,"""保护体系边界总长度修正值""","""保护目标""","""保护体系边界总长度修正值的调整是为了达到保护目标。""",7.0,7,['82fe3f5a9fd595052084e78a3785c9eeda66f1d100216149c2700c990a7dd66bf01dd5e3bba28f88c640c2d17c0220a3291f4392cfbe0aa7970c5bc4f42d801b']
259,69989112-e07f-4c39-a23b-dd7025719095,259,"""保护体系边界总长度修正值""","""规划单元""","""规划单元的成本计算影响保护体系边界总长度修正值的确定。""",7.0,9,['82fe3f5a9fd595052084e78a3785c9eeda66f1d100216149c2700c990a7dd66bf01dd5e3bba28f88c640c2d17c0220a3291f4392cfbe0aa7970c5bc4f42d801b']
260,4367ec6f-d8f6-41e0-b39e-6f0842869a43,260,"""保护体系边界总长度修正值""","""保护优先区""","""保护优先区的边界调整直接影响保护体系边界总长度修正值。""",8.0,5,['82fe3f5a9fd595052084e78a3785c9eeda66f1d100216149c2700c990a7dd66bf01dd5e3bba28f88c640c2d17c0220a3291f4392cfbe0aa7970c5bc4f42d801b']
261,31acdcc7-144d-4ad4-97f7-b9cf74245687,261,"""保护目标""","""成本阈值""","""当保护成本达到阈值时，需要调整以满足保护目标。""",1.0,6,['82fe3f5a9fd595052084e78a3785c9eeda66f1d100216149c2700c990a7dd66bf01dd5e3bba28f88c640c2d17c0220a3291f4392cfbe0aa7970c5bc4f42d801b']
262,3ac1158d-f949-449a-9122-a9132b33a84c,262,"""保护目标""","""物种""","""物种的保护状态决定是否达到保护目标，进而影响补偿值设置。""",9.0,5,['82fe3f5a9fd595052084e78a3785c9eeda66f1d100216149c2700c990a7dd66bf01dd5e3bba28f88c640c2d17c0220a3291f4392cfbe0aa7970c5bc4f42d801b']
263,e79edfac-0e5c-4192-ae7f-f12160e461bb,263,"""成本阈值""","""物种""","""物种的保护需求可能导致成本超出阈值，触发补偿机制。""",1.0,5,['82fe3f5a9fd595052084e78a3785c9eeda66f1d100216149c2700c990a7dd66bf01dd5e3bba28f88c640c2d17c0220a3291f4392cfbe0aa7970c5bc4f42d801b']
264,bf4d2132-7a0f-4663-a43d-2bc0aba372f9,264,"""运算""","""规划单元""","""运算过程生成规划单元的被选中次数，决定其保护优先级。""",1.0,7,['7aa3181b1c2050c0a3a067dc987afcd909ed82bf10b80d9718cde9203db04b90219900b72daa07cb35565886ee5e5b56ae123d4c8b80fdaf6888575c140101bd']
265,d80018ad-71fb-4f29-a6d7-1ea458879f32,265,"""运算""","""不可替代性""","""运算结果通过统计被选中次数来量化规划单元的不可替代性。""",1.0,3,['7aa3181b1c2050c0a3a067dc987afcd909ed82bf10b80d9718cde9203db04b90219900b72daa07cb35565886ee5e5b56ae123d4c8b80fdaf6888575c140101bd']
266,89b6dfaf-9129-4eab-b8c6-a5019252c468,266,"""规划单元""","""保护需求""","""保护需求通过运算影响规划单元的选择概率和最终保护方案。""",7.0,6,['7aa3181b1c2050c0a3a067dc987afcd909ed82bf10b80d9718cde9203db04b90219900b72daa07cb35565886ee5e5b56ae123d4c8b80fdaf6888575c140101bd']
267,fb438fb9-f976-4f41-b134-d8fd8387d662,267,"""规划单元""","""保护价值""","""保护价值直接决定规划单元在运算中被选中的概率。""",8.0,6,['7aa3181b1c2050c0a3a067dc987afcd909ed82bf10b80d9718cde9203db04b90219900b72daa07cb35565886ee5e5b56ae123d4c8b80fdaf6888575c140101bd']
268,dd42784b-ecc3-4eb5-8943-02fe2671f61d,268,"""补偿值""","""成本阈值""","""当达到成本阈值时触发补偿值的设置，两者构成成本调整机制。""",9.0,4,['7aa3181b1c2050c0a3a067dc987afcd909ed82bf10b80d9718cde9203db04b90219900b72daa07cb35565886ee5e5b56ae123d4c8b80fdaf6888575c140101bd']
